id,member,nickname,rating,contents,menus,dateText
2020072900161694,180428005713,dbgu****,5,"배달도 예상시간보다 빨리왔고 따뜻하게 먹을 수 있어서 좋았습니다! 양도 많고 맛있었어요👍🏻감사합니다!",순살양념치킨,"지난 달"
2020072900085705,201407286368,lssn****,5,잘먹었습니다~,순살양념치킨,"지난 달"
2020072900076726,181120007674,hnszoy,5,"주문한지 삼십분도 안지나서 도착했어요! 밥도 따끈따끈하고 치킨은 말할것도없이 맛있습니다 감사합니다~~~!",순살양념치킨,"지난 달"
2020072900032342,141224001897,쫄보,5,잘먹었습니다!!!!!!,순살양념치킨,"지난 달"
2020072800193955,171120004581,히즈세더,5,"종종 시켜먹어요~ 빨리 오고 맛있습니다~",순살양념치킨,"지난 달"
2020072800182931,200502013378,오틸,5,"언제 먹어도 질리지 않는 맛~👍
리뷰이벤트 서비스 주신 것도 잘 먹었습니다!! 
배달시간이 예상보다 늦었지만..워낙 잘 팔려서 바쁘셨던거라(? 생각하고 기다려서 잘 먹었습니다~
다만, 한가지 아쉬운 점은 치킨 양 이었어요ㅠ
떡사리 추가된 상태이고, 요즘 순살 양이 적게 느껴져서 미리 메모도 남겼는데ㅠㅠ
사진에 푸짐해보이려고 젓가락으로 수북이 쌓아도 그릇이 많이 비더라고요..
그치만 단골로서의 의리로 별5개 갑니다~
사장님~ 다음에는 기억해두셨다가  순살치킨  양 좀 더 신경써서 주시면 감사하겠습니다~~",순살양념치킨,"지난 달"
2020072800180139,190115007769,je1206,5,"맛있습니다! 떡사리가 정말 최고예요!!!",양념치킨,"지난 달"
2020072800139500,150811002382,밀가루먹기478일차,4,"다른지점에서 먹은거랑 다르게 양도 많고 국물도 자작하네요 그런데 양념도 다른것 같아요 
맛있게 잘 먹었어요오오오옹ㅇ",순살양념치킨,"지난 달"
2020072800024656,190219002639,bitns21,5,"맛있어요!! 떡사리 꼭 추가하세요!!",순살양념치킨,"지난 달"
2020072800030083,190429039524,예삐곤두,5,"맛있었어요 ㅎㅎ 양도 많고 체공",순살양념치킨,"지난 달"
2020072800008902,150701002772,lch0****,5,"맛있었어요. 매운맛도 과하게 맵지는 않네요 ㅎ 양념이 새서 좀당황했지만 떡사리랑 쥬시쿨도 챙겨주셔서 맛있게 먹었어요 ㅎ",순살양념치킨,"지난 달"
2020072700223936,160607002399,gywl****,4,"항상 맛있어서 자주먹는데 오늘은. . 탄맛이 좀 나서 아쉬워요ㅠㅠ",양념치킨,"지난 달"
2020072700167899,201406062675,룰루,5,"사람들이 지코바 지코바 하는 이유가 있군요!!맛있넹ㅎ!!!",순살양념치킨,"지난 달"
2020072700138637,180929019956,hyoniss,5,"우와~~~ 진짜 맛있어요:
밥이랑 같이 먹으니 최고에용~~
또 시켜먹을게요~~",순살양념치킨,"지난 달"
2020072700081159,191211001215,뽑히킴,5,"아 너~~~무 맛있었어요 ㅠㅠㅠㅠ 
리뷰이벤트로 떡사리 추가해주셨늠데 양도 많고 ㅠㅠㅠ
너무너무 맛있게 먹었어요 헤헤 
또 시켜먹을게요!",순살양념치킨,"지난 달"
2020072700043197,171130007618,합격,5,"항상 맛있게먹고있습니다. 번창하세요^^",순살양념치킨,"지난 달"
2020072700031104,181118001942,yuuuu,5,"배달도 빨리왔고 양념도 넉넉해서 맛있게 잘먹었어요!",순살양념치킨,"지난 달"
2020072600321383,191029002547,윤택,5,"지코바가 늘 제 마음 속 1등입니다,,양념 넉넉히 넣어달라고 요청했는데 잘 들어주시구 맛있게 잘 먹었습니다!",순살양념치킨,"지난 달"
2020072600317965,171219009185,꼴목,5,"지코바는 항상 옳습니다",순살양념치킨,"지난 달"
2020072600309027,181212010772,버섯옐,5,"너무 맛있게 잘 먹었습니다
다음에 또 주문할게요~~",순살양념치킨,"지난 달"
2020072600260521,201307190359,JMT를찾아서,5,"중간맛이 딱맛잇네요 떡사리추가도 최고",순살양념치킨,"지난 달"
2020072600263276,150711003394,홈런볼,5,"3일만에 또  시켰어요
떡 푹 익혀주셔서 감사해요
역쉬 맛있네요
잘 먹겠습니다 ♡",순살양념치킨,"지난 달"
2020072600225224,201308070046,서울갈매기,5,"이사와서 첫 지코바네염ㅎㅎ 이전동네에서 먹은곳만큼이나 맛있어요♡♡
번창하세욤!",순살양념치킨,"지난 달"
2020072600225096,160529002621,suna****,5,"소금구이는 처음 시켜보는데 맛있어요
담백하고 고소하고",소금구이,"지난 달"
2020072600188684,160816007194,훝흉,5,"지코바 순살양념 보통맛 시켜 먹었어요! 항상 맛있습니다 ㅜㅜ 같이주신 쿨피스로 입안을 달래며 먹으니 더욱 찰떡궁합이네요! 잘먹었습니다!",순살양념치킨,"지난 달"
2020072600175548,180523004162,니모미니짱,4,,순살양념치킨,"지난 달"
2020072600158567,180217008792,박윤서,5,"떡사리가 너무너무 맛있었어요!!bbb 밥 볶아먹은 것두 넘넘 맛났어요!",순살양념치킨,"지난 달"
2020072600145292,180325021789,마르슬랭까이유,5,"맛나욤 ~ 배달도 빠르거",순살양념치킨,"지난 달"
2020072600129218,150103000796,une825,5,맛있었습니다!,순살양념치킨,"지난 달"
2020072600107532,181215006009,며링,5,"진짜진짜 맛있게먹었습니다~~!!!!!! 배달도 빠르고 밥도 떡도 맛있고 최고👍👍👍",순살양념치킨,"지난 달"
2020072600075663,160412000519,찬이맘,5,,순살양념치킨,"지난 달"
2020072600057035,200720008301,하하맘,5,"역시 지코바 오랜만에 시켜먹었는데 기대를 저버리지 않는 맛있는 지코바 너무 맛있습니다.",양념치킨,"지난 달"
2020072600010461,190127015487,ddon****,5,"배달도 빠르고 밥이랑 먹어도 최고!",양념치킨,"지난 달"
2020072600000082,170301007862,hoho****,4,"맛있었어요
근대 매운맛 시켯는대 하~~~~~나도
전혀 1도 안맵던대...
저 원래 매콤한맛 씁습거리면서 먹거든여..
보통맛보다도 안맵던대..
아무튼 잘먹었습니당",순살양념치킨,"지난 달, 수정됨"
2020072500247042,180121028366,향단이,5,"계속 시켜먹고 있지만 시킬때마다 맛있어용~배달 무지 빨랐구요 맛 변치않길 바래요~~~담에 또시킬께용~",소금구이,"지난 달"
2020072500175365,171225017003,오잉,5,"살짝매콤하고맛잇어요 떡 사리 꼭 추가하세여!",양념치킨,"지난 달"
2020072500157540,170512001055,라궁우,5,"마시써요오 근데 여기는 똥집이 같이 안오네욤",순살양념치킨,"지난 달"
2020072500162170,160227003603,frie****,5,"잘먹었습니다 맛있어요!",순살양념치킨,"지난 달"
2020072500146559,181021004450,김보규,5,"맛있게 잘먹엇어영",순살양념치킨,"지난 달"
2020072500044699,170112006761,이쁜송이,5,"맛있습니다. 닭다리살이라 좋아요",순살양념치킨,"지난 달, 수정됨"
2020072500045463,200718000192,뭐먹지,5,"역시 믿고 먹는 지코바",순살양념치킨,"지난 달"
2020072500010174,180725007596,판타스틱,5,,순살양념치킨,"지난 달"
2020072400246383,200109001021,선마리,4,"맛나다는 소문에 너무떨리고 설레서 뼈치킨을 시켰어요ㅠㅠㅠ 순살을 시켜야하는데...다음엔 꼭 순살로 먹을래요
떡이 찰지고 맛나요. 갠적으로 전 소스 좀 더 맵게 마니 해서 먹음 더 젛을것 같아용",양념치킨,"지난 달"
2020072400244889,190111011672,사쿠라,5,"마싯어요 집에 햇반 없는게 아쉬움 ㅜㅠ",순살양념치킨,"지난 달"
2020072400245170,180701020107,펭펭,5,"오자마자 배고파서 사진도 못 찍고 순삭 했어요ㅜ
진짜 언제 먹어도 넘나 맛있는 것...",순살양념치킨,"지난 달"
2020072400239184,190805010460,아연,5,맛있었어요,양념치킨,"지난 달"
2020072400228725,181103014845,유닁,2,"쥬시쿨 잘먹겠습니다.😄

그런데 뭐랄까 이 지점 지코바양념구이 맛이 좀 다르네요ㅎㅎ 조리법이 누락 된건지, 이쪽 지역에 맞추신건지
지코바를 좋아해서 이곳저곳 많이 시켜 먹어봤었는데 맛이 좀 다르네요.
지코바양념구이의 꾸덕하고 진한 자극적인 맛을 좋아해서 시켜먹는데 이 지점은 좀 묽은것 같아요.
고추를 먹어도 찐하게 양념이 배어 있었는데 그렇지도 않구요
좀 아쉽네요ㅎㅎ
그동안 지코바 자체 맛이 변한건지, 근처 다른 지점도 시켜먹어 봐야겠네요",양념치킨,"지난 달"
2020072400211690,171112016000,우다다다다다,5,"맛있게 먹었습니다
치밥하려고 믿고먹는 지코바",순살양념치킨,"지난 달"
2020072400185984,190524009552,히나,5,"순한맛도 아이가 먹기엔 살짝 맵긴 해요
맛있었어요~~",양념치킨,"지난 달"
2020072400198490,180304000369,IAmKjm,5,맛있습니다~,순살양념치킨,"지난 달"
2020072400192249,180113016324,태아,5,"역시 지코바 ㅠㅠ 너무 맛있어용",양념치킨,"지난 달"
2020072400142054,141006003028,tosh****,5,"오늘도 맛있게 잘먹었습니다~ 
함께 챙겨주신 밥으로 마무리해서 또 과식을 했어요ㅋㅋㅋ",순살양념치킨,"지난 달"
2020072400137416,170725006469,nam2****,5,"왜 지코바 지코바 하는지 알겠네요
맛있게 잘 먹었어요~~
붐비는 시간 아니어선지 너무 빨리와서 깜짝 ㅎ",순살양념치킨,"지난 달"
2020072400101869,150214003370,양양앙양,5,"맛있습니다 배달도 빨라요",순살양념치킨,"지난 달"
2020072400100239,190202000190,바대궐,5,"맛있게 먹었습니다!",순살양념치킨,"지난 달"
2020072400082971,181124001815,방이동식객,5,"오늘도 정말 맛있게 잘 먹었습니다 ~",순살양념치킨,"지난 달"
2020072400082109,180109010216,다크그레이리본,5,"어제 퇴근하면서 정신없이 시키다보니 순살이 먹고싶었는데 뼈있는걸로 시켰더라구요 ㅋㅋㅋㅋㅋ
그래도 맛있었어요 동생이랑 배달오자마자 순삭했습니당
떡좋아해서 이벤트로 떡사리추가 한것도 맛있게 잘먹었습니다",양념치킨,"지난 달"
2020072400072917,171122002253,태이,5,"저거는 좀먹은건데... 보통맛 시켜도 매워요ㅜㅜ 그래도 먹을만합니다 떡이랑 치킨이랑 치킨무랑 먹으면 진짜 맛있어요ㅜㅜ 떡사리 많네요.... 맛있습니다!!!",순살양념치킨,"지난 달"
2020072400070348,170316000775,레비,5,"떡 맛있어용 ㅎㅎㅎㅎㅎ 양도 많아요 ㅎㅎㅎㅎ",순살양념치킨,"지난 달"
2020072400067324,180811014608,밤하늘,5,"순살을 시켜야 했는데...
잘못시켜서...그래도 맛나게 먹음",양념치킨,"지난 달"
2020072400025008,180613017847,dxd2****,5,"치킨은 역시 지코바!",순살양념치킨,"지난 달"
2020072300245786,180812011771,lifehero,5,"항상 잘 먹고 있어요 오늘도 비오는데 배달해주셔서 감사드려요. 매번 공기밥도 넣어주셨는데 오늘은 보이지 않더라구요 ㅜ 그래도 잘 먹었습니다",양념치킨,"지난 달"
2020072300235236,170602002843,잡스아빠,5,잘먹었습니당🙋🏻‍♂️,순살양념치킨,"지난 달"
2020072300213230,180126001487,태경,5,"너무 맛이네용",양념치킨,"지난 달, 수정됨"
2020072300153337,150711003394,홈런볼,5,"인근 지점중 제일 맛있네요
식감이  조금 뻑뻑하지만 
그래도 엄청 맛있어요 
이제 지코바는 송파1호점서만 시킬꺼에요",순살양념치킨,"지난 달"
2020072300117388,190302003996,슐기귤기,5,"떡 많이주셔서 감사합니당 마시써용",순살양념치킨,"지난 달"
2020072300029321,191223012174,유우,5,"리뷰 늦었네용 
양이 많아서 이틀동안 맛있게 먹었어요
밥도 같이 먹으면 존맛!
또 시킬게요~",순살양념치킨,"지난 달"
2020072300026086,190712005472,뉴뉴,5,"맛있어요~~~~~서비스 떡 많이 주셨어요 짱짱
다음에 또 시킬게용ㅎㅎ",양념치킨,"지난 달"
2020072200194033,170706003429,쭌맘,5,"너무맛있게먹었어여~제가 실수해서 전화드렸었는데 사장님도 친절하게 얘기해주셔서 감사했습니다~~^^역쉬 지코바~",양념치킨,"지난 달"
2020072200002695,190510023938,파란나라,4,"그냥 먹기에는 살짝 짜지만 밥반찬으로 매우 훌륭합니다. 덕분에 저녁은 치밥으로~ 이벤트로 떡사리 추가했는데 꿀맛입니다. 포장 할인 쿠폰 다운받아야하는 걸 몰라 할인은 못받았지만 아깝지 않네요. 2주내 재주문 의사 있습니다.",순살양념치킨,"지난 달"
2020072200004114,181108004783,대박,5,"치킨은 지코바입니다 ♡♡
환상적인 양념속에서  춤을 추고있는
닭들과떡사리 정말 맛있게  잘 먹었습니다",순살양념치킨,"지난 달"
2020072100166199,190426024718,닉네임잇숨,5,"왜 다들 지코바 지코바 하는지 알겠다. 

맛있다. 양많다. 빠르다. 따듯하다. 

완벽한 저녁식사였다.",순살양념치킨,"지난 달"
2020072100154190,160413008658,rock****,5,"치밥컷입니다. 아 몇일전 처음먹고 너무 맛나서 또먹어요.",순살양념치킨,"지난 달"
2020072100021862,190720021708,야옹,5,"일요일에 시켜 먹었었구요! 항상 맛있게 잘 해주시는거 같아요 순살 양념은 맨날 먹어도 안질리는거 같아요..3일에 한번씩 먹고싶은 지코바.. ㅎ
리뷰 이벤트도 해주셔서 너무 좋아요 서비스 짱입니다 :- 번창하세요",순살양념치킨,"지난 달"
2020072100000917,170706005746,sena****,5,"맛있게 맵네요 맥주를 부르는 그맛♡담에또 시킬께요~",순살양념치킨,"지난 달"
2020072000227781,150321001420,그린야채,5,"리뷰가 하루 늦었네요. 
중간에 먹다가 찍었다는... 맛있게 잘 먹었습니다.",순살양념치킨,"지난 달"
2020072000210190,170904001677,craft,3,"지코바 처음 먹어보는데 원래 이런건가요.. 아니면 오늘 조리가 잘못된건가요.. 고기가 너무 뻑뻑하네요... 어지간하면 별 다섯개 채워드리는데..ㅠㅠ",양념치킨,"지난 달"
2020072000167285,171013004465,오늘만,5,"치밥 맛있게 먹었어요",순살양념치킨,"지난 달"
2020072000153534,200714012059,이규엽,3,"뭔가 모를 비린내? 잡내가 좀 섞인 맛? 이상하네요
그런 냄새만 아니면 더 맛있을것 같은데 원인을 찾아서 개선해 주세요",양념치킨,"지난 달"
2020072000120327,180404005470,euro,5,"떡이랑 치킨맛있게 먹고 남은것들은 밥에 볶아먹으니 꿀맛 ㅎ",순살양념치킨,"지난 달"
2020072000054375,190810015175,리니니마미,5,"지코바 말로만 듣다가 처음 주문해봤는데
정말 맛있네요~!! 반만 먹고 반은 다음날 먹으려했는데
그 자리에서 순삭했네요..ㅎㅎㅎ
양념이 진짜 맛있어요! 
리뷰서비스 떡도 쫄깃하고 맛있어요
곧 또 시킬게요",순살양념치킨,"지난 달"
2020071900307346,180501014196,서현,5,"맛잇엇어용 또시킬게용",순살양념치킨,"지난 달"
2020071900289919,170320002524,류한나,4,"맛있었는데 배달시 문제가 있었는지 소스가 다 흘러 왔네요",순살양념치킨,"지난 달"
2020071900218026,190303003440,Tamara,5,"치밥하기 딱이네요~서비스 주신 떡사리도 아주 맛있고 푸짐하네요~잘 먹었습니다.",양념치킨,"지난 달"
2020071900204434,171210009307,바다,5,"맛있게 잘먹었습니다~",순살양념치킨,"지난 달"
2020071900186134,160413008658,rock****,5,"맛있어요어어엉... 그리고 치밥 첨먹어보는디.. 아 인정.",순살양념치킨,"지난 달"
2020071900175049,170501003255,sksu****,5,"첨먹은건데 치밥하니맛있네요^^",순살양념치킨,"지난 달"
2020071900121070,171025004797,플라워펭귄,5,"맛있게 먹었어요^^",양념치킨,"지난 달"
2020071900040766,200229003494,머벅,5,맛있음~~,양념치킨,"지난 달"
2020071800273526,200308002512,blue8277,5,"밥이랑 먹음 정말 맛나요~^^",순살양념치킨,"지난 달"
2020071800269562,200605001260,보얀,4,,양념치킨,"지난 달"
2020071800244434,171210012494,오금동주민,5,"사장님 저는 떡볶이랑 치킨을 시킨적이 옶는데 
떡볶이를 시키니 치킨이 온 느낌이네요? 
푸짐하게 주셔서 감사합니다!!!!!!",양념치킨,"지난 달"
2020071800239964,191229008440,서진,5,"맛잇게 잘먹었습니다~",순살양념치킨,"지난 달"
2020071800217996,190428024875,김은채,4,"딱 적당한 매운 맛에 순살이라 먹기도 편하고 너무 좋았어요!",순살양념치킨,"지난 달, 수정됨"
2020071800219080,171111011673,aone****,5,맛있어요~!!!!!,순살양념치킨,"지난 달"
2020071800206702,180304009108,ggg,5,"치밥으로 먹었어요~~ 맛있네용 
보통맛으로 먹었는데 하나도 안매워서 다음엔 매운맛으로 먹어보려구요~",순살양념치킨,"지난 달"
2020071800204864,190407000965,냐냘,5,"아니 지코바가 원래 이렇게 맛난 거였어요??!!
아이가 들고 뜯어먹는걸 좋아해서 소금구이 하나에 순살양념 매운맛했는데, 평소 매운거 좋아하는 저한테 완전 딱이었어요. 마지막으로 밥 비벼먹으니 극강.... ㅜㅜ 다이어트는 오늘 하루 잊었네요 ㅋ 자주 시켜먹을듯 해요. 정말 잘 먹었습니다!!!",순살양념치킨,"지난 달"
2020071800188562,180928012593,방구석미식가,5,"양이 생각보다 많네요ㅎㅎ 치밥엔 역시 지코바!",양념치킨,"지난 달"
2020071800179867,180310008740,비키형,5,맛있어요!,순살양념치킨,"지난 달"
2020071800161620,180617021832,이녜,5,"떡사리 진짜 많이 주셔서 깜짝 놀랐어요ㅋㅋㅋ원래도 많은데 이벤트 떡사리까지 하니까 넘쳐나요!! 양념도 넉넉해서 치밥까지 배부르게 잘먹었습니다 감사해요~ 지코바 양념 최고에여 언제 먹어도 안 질리는 맛!",순살양념치킨,"지난 달"
2020071800145117,190318007556,토마토요정,4,"맛있게 잘 먹었습니다~ 
다만 제가 다섯시 전에 주문하였는데 공기밥 서비스가 안왔네요.. 주말에는 해당이 안되는건지..",순살양념치킨,"지난 달"
2020071800135315,161106002237,Yeoni,5,"언제나 맛있어요~ 그런데 바쁘셨는지 콜라 안 주셔도 된다고 했는데 주셨더라구요. 원래 콜라를 안 먹어서 그런 거라 다음에는 꼭 빼주세요~ 맛있게 잘 먹었습니다!😊",순살양념치킨,"지난 달"
2020071800118520,180908003224,포카링,4,잘먹었습니당,순살양념치킨,"지난 달"
2020071800106411,181006008836,태태,3,"깔끔한 포장!
순살 추천드려요",양념치킨,"지난 달"
2020071800075636,160731005559,먹스터,4,"순살 시킨다는거 잘못시켰는데ㅜㅜ양은 많은데 살 바르기 넘 힘들었어요 순살드세요",양념치킨,"지난 달"
2020071800078312,180226011676,봉봉,4,"잘먹어요 잘받았어요",순살양념치킨,"지난 달"
2020071800044348,180114006663,aa,5,,순살양념치킨,"지난 달"
2020071800030841,180519015133,은희요정,5,"언제나 최고에요🤍",순살양념치킨,"지난 달"
2020071700217816,170521002265,dang****,5,,양념치킨,"지난 달"
2020071700203614,170310009047,nijh****,5,맛있어요!!,순살양념치킨,"지난 달"
2020071700136181,151220002165,사이다콜라,5,"매콤함이 덜해진 느낌이지만 맛있어용~~~",순살양념치킨,"지난 달"
2020071700133917,160312002276,로키로키,5,,순살양념치킨,"지난 달"
2020071700109039,180521006263,바나나맛카레,5,,순살양념치킨,"지난 달"
2020071600242956,200201015317,으랏차차차,5,"초복 입니다.
오늘의 선택은 치밥의 원조 지코바치킨 입니다.
아이들과 함께 먹으려고 순살양념치킨 순한맛으로 주문합니다.
우와~ 오랜만에 먹었는데 역시나 한결같이 맛있네요.
밥까지 쓱쓱 비벼먹으니 그릇 설거지가 필요없네요.
오늘 최고의 선택이였습니다👍👍👍

동의보감에서 닭고기는 성질은 따뜻하며 맛은 달고 독이 없으며 몸이 약해진 것을 보해주고 속을 따뜻하게 하며 정신을 건강하게 한다고 합니다. 
초복은 지나가지만 이번 여름 지코바치킨 강력추천 합니다.",순살양념치킨,"지난 달"
2020071600234898,201212250335,wueldbsdk,4,"오랜만에 먹었는데 맛있었어요! 근데 밥비벼먹을 소스가좀부족해서 아쉬웠어여ㅠㅠ",순살양념치킨,"지난 달"
2020071600205185,171010007394,moor,5,"배달도 빨리 오고 맛있었어요!!",순살양념치킨,"지난 달"
2020071600157019,160221001567,zainn14,5,"오랫만에 먹었는데 감동의 물결~~ㅠㅠ",순살양념치킨,"지난 달"
2020071600109997,150109001456,그린애플,5,"아 정말
너무 맛있어요ㅠㅠ
밥까지 서비스 주셔서 환상적!!
또 주문할께요:",순살양념치킨,"지난 달"
2020071600054209,201407172926,kamb****,5,"금방 만들어서 왔는지 치킨이 매우 뜨거웠습니다. 먹을수록 청양고추 매운맛이 스며들어서 너무 매웠어요ㅎㅎ 서비스 주신 밥이 고들고들하니 맛있게 잘 먹었습니다.",양념치킨,"지난 달"
2020071600041979,201404090151,이힝,5,"1인분 밥이랑 뚝딱",순살양념치킨,"지난 달"
2020071500218740,190314008298,곽기,5,"언제 시켜도 늘 맛이 한결같다는게 제일 큰 장점 같아요 오늘도 너무 맛있게 잘 먹었습니다!
예상시간보다도 빨리 오고 따뜻하게 와서 진짜 맛있었어요!",순살양념치킨,"지난 달"
2020071500193029,161113006606,맛딜,5,,순살양념치킨,"지난 달"
2020071500179224,190209018785,별님,5,"저녁 준비하기 싫을 때 애들 먹이기 딱 좋은 아줌마의 최애메뉴입니다. 이벤트로 주신 밥도 얼마나 꾹꾹 눌려담았는지 숟가락이 들어가지 않을 정도~ ㅋ 
푸짐하게 잘 먹었습니다^^",순살양념치킨,"지난 달"
2020071500163767,200309003955,무주리,5,"역시 치킨은 치밥짱 잘먹었습니다",순살양념치킨,"지난 달"
2020071500103167,191205005194,주지훈의닭발,4,"맛있네요 야들야들 한 부드러운 살이 더 많았으면 좋겠어요",순살양념치킨,"지난 달"
2020071400173845,190825005347,썬썬,5,"맛있게 먹었어요.시간도 잘 맞게 주셔서 좋네요.",순살양념치킨,"지난 달"
2020071400143545,150924002675,2001****,5,"첨시켯는데 맛있어요 ㅠ 치킨에 밥을 왜 시켜먹나 햇는데 밥이 필요하네요 ㅋㅋ",순살양념치킨,"지난 달"
2020071400071910,190620003072,ㅎㅇㅎㅇ,5,"배달도 빨리 오고 정말 맛있어요 
다 먹고 치밥까지 뚝딱",순살양념치킨,"지난 달"
2020071400000019,160607002399,gywl****,5,역시맛잇어요🤗,양념치킨,"지난 달"
2020071300120591,180712001257,찌니뿡뿡,5,"아이들과 치밥했어요~~
맛있다고 엄청 잘 먹어요~~
담에 또 시킬께요",순살양념치킨,"지난 달"
2020071200333596,150822004606,ming****,5,"짱맛존맛 
밥한공기 미리얘기하면주시는서비스도너무좋아요
치밥. 배불리먹엇네요~♡",순살양념치킨,"지난 달"
2020071200329812,190508019693,홍콩으로배달해주세요,5,"맛있게 잘 먹었습니다",순살양념치킨,"지난 달"
2020071200285575,171120003588,kaylee,5,,순살양념치킨,"지난 달"
2020071200249309,180824014445,차차,5,"역시나맛나요 우동사리츠가되면 더맛날듯 ㅠ",순살양념치킨,"지난 달"
2020071200077533,191127002213,금나,5,"맛있어요! 공기밥 서비스 감사합니다.",순살양념치킨,"지난 달"
2020071100143605,200211009333,궁궁쓰,5,"맛있어용 사진도못찍었네요ㅠ 존맛탱❤️",순살양념치킨,"지난 달"
2020071000238682,190515020529,최기사,5,"맛있게 잘먹었습니다",순살양념치킨,"지난 달"
2020071000185928,190905010598,진가장녀,2,"재주문 의사 제로네요 요청사항 확인 1도안하신 점 전화받은분 사장님인지 알반지 배송지연도 태연하게 출발한지 20분넘었어요 가 말이에요 막걸리에요
별하나 주려다가 매너상 두개.",양념치킨,"지난 달"
2020071000188052,171229015028,환이,5,맛있었습니다!,순살양념치킨,"지난 달"
2020071000098235,180521013167,가나다라자연,5,"처음 먹어봤는데 밥이랑 너무 잘맞아서 다 먹었어요ㅎㅎ 잘먹었습니다 감사합니다",순살양념치킨,"지난 달"
2020070900220896,180909012649,니니,4,"치킨은 맛있었습니다만 보내주신 밥이 좀 오래된 것 같습니다. 일단 잘 떠지지 않구요 안에는 더 딱딱하게 굳어있고.. 치밥 먹고싶었눈데 비벼지지가 않아서 포기했어요ㅠㅠ 담번을 기대하겠습니다!",순살양념치킨,"지난 달, 수정됨"
2020070900194307,201402010559,내가배민vvip,5,"맛있고 좋은대 하필.. ㅠㅠ 양념 다 흘려서 왔어요",순살양념치킨,"지난 달"
2020070900186172,171223008735,숭어숭어,5,"너무 맛있게 잘 먹었습니다!! 배달도 뜨끈뜨끈하게 빨리 왔어요. 너무 짜지도 맵지도 않고 적당해서 좋았어요~~",순살양념치킨,"지난 달"
2020070900177043,181222012205,대한,5,"먹다가 생각나서 뒤늦게 찍네요 빠르게왔고 양도많고 맛있어요",순살양념치킨,"지난 달"
2020070900166399,180724012221,짱혜인짱짱,5,"배달 받자마자 너무 배고파서 바로 먹는 바람에 사진을 못찍었어요 ㅠㅠㅠ 지코바 포레버!!!!",순살양념치킨,"지난 달"
2020070900101717,190202000190,바대궐,5,맛있게먹었습니다!,순살양념치킨,"지난 달"
2020070900064763,200219002380,mins,5,"양도 푸짐하고 밥도 따뜻했어요!
맛있게 잘 먹었습니다
배송도 오래 안걸렸어요ㅎㅎ",순살양념치킨,"지난 달"
2020070900046988,180802008411,뇨나뇨,5,"역시 치밥은 지코바가 일등이에요
너무 맛있구 서비스로 주신 공기밥도 햇반 아니고 직접 지은 밥 같아서 감동이었슴당",순살양념치킨,"지난 달"
2020070900031884,180326011338,밥줘유,5,"지코바 치킨(feat.치밥 처음 먹어 봤는데, 완전 만족입니다! 거의 이십분만에 엄청난 스피드로 배달을 해주셔서 덕분에 갓 조리된 듯한 아주아주 뜨거운 치킨을 먹었습니다.
이렇게 배달로 완전 뜨거운 치킨 먹어보긴 처음인 것 같아요. 감동쓰~~~보통 맛이지만 맵지 않았고 양도 많아서  담에 또 시켜 먹을 예정입니다.👍",순살양념치킨,"지난 달"
2020070900023010,171230003728,kikisusu,5,"진짜 너무 맛있게 잘 먹었습니다",순살양념치킨,"지난 달"
2020070800214775,200131015870,yzg5****,5,"저번보다 맛있어요",순살양념치킨,"지난 달"
2020070800187596,160814024289,경서,5,"언제나 맛있는 지코바 송파점^^ 믿고 먹습니다~",순살양념치킨,"지난 달"
2020070800108378,190227006594,냠냠,5,"맛있어요 리뷰이벤트로 밥도주셔서 치밥도 해먹었어요",양념치킨,"지난 달"
2020070700238081,150405004364,bum3****,5,"맛있어용 맵짠맵짠",양념치킨,"지난 달"
2020070700004073,191110012713,사람으로태어난돼지,5,"맛있는데 양이 쫌...ㅠ",순살양념치킨,"지난 달"
2020070600195233,180721011468,jw,5,"역시 진리의 지코바 치밥 ㅠㅠㅠ 저녁 안먹으려다가  저도모르게 시켜먹었어요.. 
근데 저번에도 그렇고 이번에도 박스 밑이 다 젖어서 왔어요
저는 음식에는 이상이 없어서 괜찮은데 그래도 주의 부탁드립니당🙏🏻",순살양념치킨,"지난 달"
2020070600194159,151018007007,코카범,5,"정말 맛있게 먹었습니다~!",순살양념치킨,"지난 달"
2020070600179027,170724000948,kim8****,5,"순살양념구이치킨 진짜 맛있어여~ 배달도 빠르고 너무 맛있게 잘 먹었어요~",순살양념치킨,"지난 달"
2020070600165833,150705000404,vvlz****,5,맛있어염~~,순살양념치킨,"지난 달"
2020070600039393,180331004522,안문숙,5,"평소보다 더 매콤하고 맛있었어요
15분만에 온듯.. 따뜻하구 최고!!!",순살양념치킨,"지난 달"
2020070500312719,180822014159,히주,5,"매운맛인데 많이 맵지 않아요
밥이랑 잘어울려요",순살양념치킨,"지난 달"
2020070500287716,161216026134,ekgp****,5,"믿고먹는 지코바 
늘 맛있어요!!",순살양념치킨,"지난 달"
2020070500272205,170125005870,sohe****,5,"떡도 엄청 들어있고 맛있어요 양념도 많고 밥이랑 잘먹었습니다",순살양념치킨,"지난 달"
2020070500194889,190521005382,도쿠마,5,"맛있어요 항상",순살양념치킨,"지난 달"
2020070500102310,190715004320,면이최고지,1,,순살양념치킨,"지난 달"
2020070500103249,160915006948,aaaz****,5,너무맛있어요ㅎㅎ,양념치킨,"지난 달"
